Word,Conc.M,Conc.SD
熏陶,2.2,0.957427
烟囱,4.68,0.556776
延时,2.84,1.067708
研究,2.92,1.22202
研习,2.92,1.22202
野兽,4.28,0.936305
异物,3.12,1.332917
有关,2.541667,1.318074
愿意,2.666667,1.307725
韵律,2.64,1.380821
炸药,4.64,0.489898
张开,2.956522,1.106931
长子,4.6,0.5
兆头,2.12,0.971253
着陆,3.68,1.069268
着手,2.958333,1.301476
政见,3.208333,1.178767
值钱,3.0,1.443376
指南,3.434783,1.121123
置业,3.545455,1.184313
住院,4.28,0.890693
转型,2.56,1.157584
准许,3.041667,1.267629
奏乐,3.76,0.925563
足球,4.88,0.331662
作乐,2.84,1.143095
做作,2.125,1.034723
拜师,3.8,1.040833
暴力,3.36,1.350309
本身,2.909091,1.150945
操纵,2.56,1.193035
钞票,4.68,0.476095
朝代,3.72,1.061446
朝鲜,4.88,0.331662
撤退,3.44,1.121011
称赞,3.04,1.206924
出身,3.08,1.255654
床垫,4.8,0.408248
吹牛,2.84,1.247664
纯正,2.56,1.293574
蠢材,3.583333,1.17646
答应,3.24,1.128421
打火,3.875,1.075922
打捞,4.08,1.077033
大臣,4.28,0.890693
待人,3.04,1.428286
道场,3.869565,1.289973
定期,3.28,1.137248
毒打,3.92,1.037625
多种,2.73913,0.915393
扼杀,2.76,1.267544
发型,4.12,1.013246
放羊,4.625,0.494535
肺炎,4.48,0.770281
分工,3.12,1.16619
奋斗,2.48,1.357694
伏兵,3.72,1.137248
胳膊,4.92,0.276887
桂冠,3.708333,1.122078
果树,4.28,0.936305
过时,2.72,1.208305
化痰,3.52,1.045626
怀旧,2.64,1.254326
荒唐,2.52,1.159023
会费,4.333333,0.481543
会见,3.4,1.290994
或许,2.041667,0.907896
冀望,1.88,0.971253
假冒,3.041667,0.954585
尖刀,4.333333,0.916831
坚强,2.84,1.312758
教堂,4.48,0.770281
景象,3.36,1.350309
纠正,3.208333,1.141287
考生,4.4399999999999995,0.768115
恐吓,3.16,1.404754
枯井,4.25,0.793999
兰花,4.88,0.331662
篮子,4.72,0.737111
雷同,2.791667,1.250362
练习,3.36,1.319091
卖弄,2.64,1.254326
漫画,4.12,0.927362
描写,2.92,0.953939
藐视,2.56,0.960902
名牌,4.0,1.087115
那天,2.5,1.021508
溺爱,3.0,1.040833
年糕,4.68,0.556776
娘家,4.28,0.791623
喷泉,4.64,0.757188
片酬,3.88,1.053565
沏茶,4.36,0.757188
前景,2.375,1.279011
窃笑,3.375,1.13492
劝阻,3.36,1.150362
缺德,3.0,1.251086
容忍,3.125,1.153916
入狱,4.24,0.830662
撒网,4.0,1.0
杀菌,4.12,0.832666
上路,2.954545,1.174218
蛇蝎,3.125,1.512628
设立,3.0,1.279204
神学,2.956522,1.397344
生涯,2.64,1.18603
省悟,2.695652,1.490417
失守,2.956522,1.296087
首长,4.24,0.969536
瘦弱,3.76,1.090871
舒适,3.04,1.206924
说客,3.84,0.898146
四散,2.6,1.273206
送客,3.68,0.945163
踏入,3.125,1.115601
太公,3.956522,1.106931
态度,2.68,1.345362
贪污,3.88,1.332917
搪瓷,3.681818,1.249242
体面,2.88,1.092398
体坛,3.75,1.113162
铜器,4.28,0.936305
推卸,2.6,1.040833
为期,2.666667,1.110555
污秽,2.8,1.258306
相片,4.333333,0.916831
巷战,3.954545,0.898532
心疼,2.92,1.28841
凶狠,2.88,1.332917
宣誓,3.666667,0.868115
一般,2.375,1.13492
轶事,3.173913,1.302172
意境,2.125,1.361345
余韵,2.26087,1.17618
早晨,4.2,0.816497
早点,4.083333,1.017955
章节,3.75,1.224745
找到,3.2,1.258306
贞操,3.0,1.47196
侦探,4.32,0.852447
智商,3.12,1.42361
稚嫩,2.96,1.240967
中庸,2.333333,1.09014
忠烈,2.791667,1.318074
主观,2.08,1.382027
贮存,3.541667,1.062367
铸造,3.72,1.24231
钻研,2.72,1.429452
昨晚,4.0,1.0
作主,3.125,1.226962
安置,3.461538,0.989172
办报,2.846154,1.155588
崩溃,3.0,1.296148
比较,2.884615,1.17735
鄙人,3.923077,1.055389
猜测,2.769231,1.242826
裁判,3.961538,1.076319
仓惶,2.461538,0.989172
藏族,4.346154,0.845804
颤栗,3.269231,1.115623
乘客,4.346154,0.977438
程度,2.076923,1.092633
逞强,3.038462,1.182566
丑化,2.692308,1.158248
刺激,2.884615,1.17735
从良,2.88,1.452584
达观,2.208333,1.102533
鞑靼,2.857143,1.276155
登山,4.307692,0.788377
低调,2.807692,0.938903
顶点,3.52,1.194432
法定,3.076923,1.197433
防盗,3.48,1.194432
放牧,3.884615,0.993053
佛经,3.615385,1.416388
赶路,3.923077,0.844894
公路,4.423077,0.757526
功德,2.0,1.058301
固执,2.807692,1.296741
喝酒,4.423077,0.643309
河流,4.423077,0.702742
洪水,4.2307690000000004,1.031802
吼叫,3.72,1.1
花生,4.653846,0.79711
回归,2.615385,0.897861
回收,3.375,1.13492
混乱,2.653846,1.354764
祸害,2.769231,0.992278
记者,4.384615,0.852147
监禁,3.5,1.104536
兼顾,2.692308,1.086986
接合,2.538462,1.207668
揭幕,3.076923,1.016782
戒心,2.5,1.103355
句号,4.192308,1.16685
空战,3.615385,1.022817
叩头,4.384615,0.852147
酷刑,3.307692,1.086986
宽敞,3.230769,1.106623
狂暴,2.769231,1.176697
老树,4.076923,1.055389
了解,2.5,1.067708
雷池,2.12,1.092398
亮光,3.923077,0.89098
烈士,4.2307690000000004,0.862911
领带,4.653846,0.561591
密探,3.32,1.029563
缅怀,2.5,1.104536
面孔,3.72,1.137248
鸣谢,2.884615,1.107318
内奸,3.615385,1.168826
尿频,3.807692,1.096147
派对,3.653846,1.017539
咆哮,3.576923,1.064822
片断,2.846154,1.31734
婆妈,2.8,1.154701
起草,3.153846,1.120439
气派,2.769231,1.394495
巧合,2.653846,1.16421
曲奇,3.84,1.491085
痊愈,3.423077,1.172112
然后,2.307692,1.225373
染色,3.730769,1.185165
任命,3.24,1.331666
扫地,4.2692309999999996,0.77757
扫墓,4.192308,0.849434
砂锅,4.615385,0.637302
生命,2.846154,1.405484
实力,2.269231,1.372813
事先,2.24,1.128421
收容,2.961538,0.958364
暑假,4.192308,0.980581
衰老,3.192308,1.132051
水球,4.166667,0.816497
水银,4.538462,0.859338
思念,2.230769,1.106623
苏联,4.346154,0.891843
溯源,2.25,1.151558
涕泣,3.576923,1.101747
通知,3.423077,1.101747
同党,3.307692,1.158248
退烧,4.083333,0.829702
脱落,3.269231,1.115623
文风,1.961538,1.03849
蚊虫,4.192308,0.800961
系列,2.384615,1.134087
仙境,2.153846,1.046606
雄厚,2.384615,1.235376
熊掌,4.538462,0.811456
叙旧,3.0,1.019804
烟幕,3.28,1.30767
殃及,2.346154,0.891843
耀眼,3.307692,1.289007
叶酸,3.769231,1.142198
已故,3.653846,0.977438
因缘,2.384615,1.202561
映照,2.36,0.994987
慵懒,2.8,1.154701
用途,2.96,1.135782
鱼雷,4.24,0.879394
元首,3.961538,0.823688
陨石,4.192308,1.059027
运动,3.423077,1.238485
蕴含,1.8846150000000002,0.951921
灾民,3.807692,0.980581
载货,3.615385,1.09825
正餐,4.192308,0.749359
执行,2.692308,1.123182
职位,3.423077,1.02657
重量,3.76,1.234234
桌椅,4.653846,0.561591
资历,2.461538,1.103839
子宫,4.307692,0.788377
子夜,3.217391,1.204406
暗示,2.153846,0.784465
翱翔,2.84,1.247664
备课,3.576923,0.856648
本色,2.384615,1.358732
彩色,3.615385,0.941357
承担,2.461538,1.028816
吃亏,2.461538,1.207668
冲力,2.64,1.113553
丑态,2.692308,1.049542
磁场,3.076923,1.521133
大雾,4.038462,0.99923
大众,3.115385,1.032547
道别,3.461538,0.989172
敌视,2.653846,1.129329
恶毒,2.653846,1.129329
发觉,2.423077,0.945434
非凡,2.08,0.996661
纷扰,2.153846,1.222859
腹肌,4.346154,0.745241
格子,3.961538,0.870897
工头,3.807692,0.895287
共识,2.730769,1.313246
滚水,3.043478,1.186219
过敏,3.384615,1.09825
海量,2.5,1.240967
罕见,2.576923,1.137474
好学,2.769231,1.069867
胡闹,2.653846,1.093336
荒谬,2.0,1.019804
基地,3.423077,1.064822
计算,3.038462,1.182566
技术,2.5,1.104536
寄宿,3.730769,0.961569
家访,4.038462,0.823688
舰艇,4.423077,0.945434
酵素,3.423077,1.36156
结石,3.961538,0.99923
浸透,2.692308,1.158248
卷入,2.5,1.174734
军营,4.038462,0.823688
刻苦,2.230769,0.710363
肯定,2.884615,1.142871
苦涩,2.846154,1.189699
况且,2.153846,1.255143
劳作,3.16,1.143095
老鼠,4.7307690000000004,0.724303
泪水,4.423077,0.702742
理解,2.346154,1.056118
力气,2.807692,1.16685
獠牙,3.384615,1.29852
领略,2.32,1.144552
流沙,3.769231,0.992278
笼罩,2.24,1.234234
陋习,2.653846,1.263085
喽罗,2.772727,1.377777
录影,3.730769,1.002305
沦落,2.24,0.879394
落日,4.346154,0.745241
麻雀,4.846154,0.464095
谋反,2.769231,1.142198
木门,4.5,0.648074
幕后,2.76,1.16476
内乱,2.52,1.32665
派别,2.625,1.408437
判官,3.5,1.067708
碰头,3.5,0.989949
脾气,2.730769,1.185165
偏心,2.615385,1.202561
齐名,2.64,1.18603
气压,3.230769,1.42289
求生,2.692308,1.123182
酋长,3.846154,0.92487
人质,3.884615,0.863802
荣辱,2.038462,0.915675
赛马,4.0,0.848528
骚扰,2.76,1.011599
烧毁,3.64,0.95219
哨子,4.115385,1.032547
省长,4.307692,0.970329
盛放,2.76,1.267544
盛世,2.615385,1.358732
十足,2.04,1.098484
士兵,4.423077,0.643309
手心,4.346154,0.891843
输家,3.230769,1.305609
树龄,3.307692,1.158248
丝带,4.2692309999999996,0.874423
塔楼,4.115385,0.816182
踏足,2.576923,1.172112
汤匙,4.576923,0.757526
提出,2.730769,1.002305
调味,3.192308,1.16685
听众,3.846154,1.120439
妥善,2.192308,1.132051
挖苦,2.346154,1.093336
万幸,2.038462,1.03849
卫兵,4.307692,0.549125
味道,2.807692,1.200641
温习,2.884615,1.107318
西瓜,4.461538,0.947872
小人,2.730769,1.150919
兴趣,2.461538,0.989172
严重,2.076923,0.89098
样本,3.307692,1.225373
要塞,3.333333,1.09014
夜盲,3.4,1.224745
疑问,2.5,1.392839
姻缘,2.769231,1.335895
拥戴,2.6,1.224745
邮购,3.653846,0.845804
余力,2.28,0.979796
宇航,3.576923,1.137474
冤仇,2.423077,1.205755
元气,1.92,0.862168
原因,2.4,1.47196
约束,2.36,0.994987
战斗,3.423077,0.945434
正宗,2.192308,1.132051
治病,3.423077,1.064822
中秋,4.076923,1.092633
衷心,2.538462,1.028816
洲际,2.6,1.224745
阻碍,2.307692,1.192283
奥妙,2.444444,0.974022
白痴,3.62963,1.005682
班房,4.038462,0.773603
搬家,4.4814810000000005,0.893152
悲愤,3.148148,1.231125
毕生,2.730769,1.218448
编写,3.740741,0.984206
标枪,4.48,0.918332
兵役,3.925926,1.035
驳船,3.818182,1.220319
布施,2.75,0.944089
城墙,4.851852,0.362014
橙汁,4.9259260000000005,0.26688
充军,3.259259,1.022538
穿越,2.222222,1.154701
创伤,2.962963,1.224163
吹嘘,2.592593,1.217161
炊烟,4.185185,1.001423
从业,3.296296,0.953327
答案,3.846154,0.967153
代价,2.5,1.140175
地址,4.185185,1.039121
典当,3.538462,1.066987
电池,4.777778,0.423659
吊唁,3.076923,1.324329
对话,3.148148,1.166972
对调,2.884615,1.210848
恩怨,2.481481,1.122167
发愣,3.111111,1.368136
发明,2.8,1.040833
方圆,2.62963,1.148516
分钟,3.592593,1.083416
附注,3.814815,0.921414
复数,3.296296,1.324759
改革,2.538462,1.240347
干涸,3.592593,1.047314
革命,2.481481,1.122167
公敌,2.851852,1.06351
股市,3.518519,1.220667
国旗,4.777778,0.640513
过错,2.814815,1.177907
好意,2.851852,1.026709
鸿毛,2.84,1.280625
呼应,2.5,0.989949
幻灭,1.8888889999999998,1.050031
昏暗,3.444444,1.120897
机密,2.962963,1.192331
跻身,2.416667,0.974308
加油,2.730769,1.041449
假日,4.0,0.848528
交代,2.851852,1.199478
节目,4.111111,0.847319
景观,3.777778,1.154701
拘留,3.962963,1.055443
可能,2.208333,0.883627
腊肠,4.4814810000000005,0.975483
来往,2.740741,0.944319
礼貌,3.259259,1.227649
林地,4.111111,0.974022
凌霄,2.043478,1.106931
流畅,2.6,1.040833
隆重,2.666667,1.037749
马贼,3.875,1.075922
免费,3.740741,1.195909
面粉,4.851852,0.601518
民营,3.538462,1.139501
哪怕,1.7083329999999997,0.750604
纳豆,3.869565,1.358621
内容,3.0,1.16619
泥泞,3.703704,1.203035
啤酒,4.777778,0.800641
恰当,2.5,0.860233
潜能,2.259259,1.258589
强身,3.074074,1.035
樵夫,4.555556,0.640513
劝说,2.962963,1.01835
雀巢,3.64,1.075484
柔软,3.0,1.074172
肉类,3.740741,1.163304
润滑,3.192308,1.020558
撒旦,3.333333,1.493949
神志,1.9259259999999996,0.780824
盛情,2.333333,1.0
寿命,3.407407,1.185141
水泥,4.666667,0.679366
抬举,2.461538,0.989172
炭火,4.259259,1.095185
提倡,2.666667,1.240347
头晕,3.703704,1.265361
透彻,2.12,0.832666
团长,3.888889,1.086042
挖掘,3.37037,1.213645
外国,3.481481,1.051386
晚节,2.28,1.021437
王国,3.333333,1.1094
文盲,3.62963,1.275453
问罪,3.04,1.306395
犀牛,4.777778,0.50637
锡纸,4.740741,0.525693
夏天,4.153846,1.007663
罅隙,2.285714,0.956183
肖像,3.259259,1.095185
消暑,2.962963,1.01835
协助,2.925926,1.238048
信念,1.703704,0.91209
信誉,2.555556,1.281025
演化,1.9629630000000002,0.939782
谣言,2.851852,1.350319
逸事,2.4,1.0
音讯,2.846154,1.084152
迎合,2.444444,1.050031
臃肿,3.538462,1.066987
渔村,4.185185,0.921414
远方,2.185185,1.177907
长度,3.592593,1.047314
着色,3.125,0.899879
志向,2.259259,1.163304
制伏,3.296296,1.030863
重点,3.259259,1.227649
重视,2.807692,1.16685
骤变,2.555556,1.086042
珠峰,4.037037,1.192331
逐出,2.84,0.85049
自卑,2.740741,1.318291
挨打,3.777778,0.974022
暗号,2.962963,1.159625
伴侣,4.111111,0.751068
报答,2.62963,1.079464
本剧,3.038462,1.03849
比武,3.666667,1.074172
表带,4.0,1.154701
病毒,3.307692,1.192283
播放,3.481481,1.014145
才貌,2.740741,1.288786
测验,3.296296,1.102962
臣服,2.884615,1.107318
呈现,2.653846,1.294366
迟钝,2.814815,1.210119
持械,3.416667,1.316011
辞职,3.888889,1.120897
凑数,3.037037,1.091276
挡风,3.615385,1.09825
倒闭,3.518519,1.311792
冬天,4.333333,1.1094
躲避,3.296296,1.067521
恶劣,2.518519,1.051386
房间,4.37037,0.92604
飞越,2.555556,0.847319
分娩,4.038462,0.823688
蜂巢,4.296296,0.724028
福分,2.192308,1.233507
附加,2.846154,1.222859
复兴,2.37037,0.92604
丐帮,3.692308,1.049542
甘甜,3.222222,1.310705
感伤,2.259259,1.022538
各种,2.25,1.073394
根茎,4.2692309999999996,0.666795
恭迎,2.730769,1.002305
还债,3.962963,0.854017
海狮,4.592593,0.693889
酣睡,3.481481,1.014145
好恶,2.6,1.224745
狠心,2.888889,1.2195
惠及,2.269231,0.961569
火柴,4.5185189999999995,0.752962
火锅,4.296296,1.137298
伙计,3.703704,0.91209
击球,3.777778,1.050031
计较,2.407407,0.888355
季刊,4.0,0.979796
寄居,3.481481,1.122167
夹击,3.230769,1.242826
奸细,3.851852,0.988538
检查,3.307692,1.010712
狡猾,2.481481,1.282137
届时,2.703704,1.170628
警醒,2.481481,1.220667
久违,2.222222,1.086042
口才,2.740741,1.258589
苦楚,2.37037,1.043225
垃圾,3.740741,1.022538
来宾,3.888889,0.891556
劳工,4.148148,0.7698
离间,2.461538,0.989172
立国,3.074074,1.174273
良师,3.592593,0.930643
两岸,3.592593,0.971092
料理,3.346154,1.093336
令尊,3.962963,1.01835
旅行,3.962963,1.01835
麦片,4.777778,0.423659
麋鹿,4.666667,0.877058
秘鲁,4.5185189999999995,0.848998
魔王,2.888889,1.050031
末日,2.444444,1.187542
呢喃,2.625,1.209114
农夫,4.444444,0.640513
迁怒,2.518519,1.051386
遣返,3.222222,1.050031
倩影,2.37037,1.114525
强制,3.0,1.441153
翘首,2.576923,1.101747
侵华,3.961538,1.112862
青铜,3.923077,1.163549
扔掉,3.740741,1.095185
赛车,4.307692,0.617688
散布,2.769231,1.106623
煽动,2.692308,1.010712
少爷,3.703704,0.868899
舍下,2.88,1.092398
生日,3.814815,1.210119
史前,3.0,1.240347
视频,3.62963,1.148516
收缩,3.076923,1.128648
他乡,3.148148,1.231125
泰然,2.076923,1.092633
毯子,4.740741,0.446576
停车,4.0740739999999995,0.997147
同居,4.0,0.877058
外泄,2.916667,0.974308
委任,3.444444,1.086042
握拳,4.185185,1.001423
无情,2.444444,1.086042
吸吮,3.740741,1.022538
嘻笑,3.555556,1.012739
细节,2.777778,1.281025
响亮,3.074074,1.14105
销魂,2.037037,0.897924
须知,2.92,1.28841
咬噬,2.875,1.2619
夜晚,4.296296,0.823446
医学,3.740741,1.163304
盈利,3.407407,1.152231
优势,3.259259,1.318291
鱼缸,4.777778,0.423659
咋舌,2.8,1.080123
灾难,2.888889,1.086042
暂停,3.333333,1.176697
张望,3.222222,1.050031
长大,2.851852,1.199478
值得,2.346154,1.093336
指尖,4.407407,0.843949
中队,3.269231,0.91903
中原,3.346154,1.129329
钟爱,2.62963,1.114525
滋生,2.576923,1.172112
凹陷,3.769231,0.992278
白酒,4.692308,0.679366
鸨母,3.291667,1.267629
北方,3.56,0.916515
本部,2.88,1.053565
绷带,4.653846,0.689481
别人,3.04,1.206924
采光,3.461538,1.139501
参观,3.307692,1.158248
侧面,3.04,1.135782
拆毁,3.730769,1.002305
炒饭,4.7307690000000004,0.452344
出众,2.56,1.083205
初中,4.423077,0.577794
除草,4.461538,0.904689
处事,2.230769,0.908083
唇膏,4.846154,0.367946
词语,3.576923,1.101747
辞世,3.807692,1.132051
从容,2.384615,0.982931
大战,2.64,1.150362
代用,2.32,0.9
淡化,2.2,0.866025
灯光,4.2307690000000004,0.764601
敌人,3.538462,0.989172
点将,3.043478,1.260529
鼎盛,2.307692,1.257592
订价,3.4,1.040833
发育,2.807692,1.16685
方案,3.423077,1.101747
方针,2.846154,1.433661
放学,4.153846,0.7317
非礼,3.076923,0.934797
粪便,4.692308,0.837579
奉承,2.423077,1.205755
付款,4.2692309999999996,0.77757
改写,2.807692,1.096147
告急,2.4,1.0
归去,2.88,1.16619
豪放,2.538462,1.240347
合适,2.36,0.907377
哄骗,3.076923,0.934797
户口,4.538462,0.859338
划分,2.958333,1.160179
灰烬,3.769231,1.142198
祭祖,4.115385,0.711445
家人,4.346154,0.745241
阶梯,3.72,1.24231
金属,4.192308,0.895287
举重,4.2,0.816497
巨匠,2.230769,1.210213
君主,3.923077,1.092633
可以,2.217391,0.998022
苦战,2.538462,1.066987
窥探,2.807692,1.16685
擂台,3.730769,0.874423
炼狱,1.7307689999999996,0.91903
亮相,3.28,1.021437
凌晨,4.346154,0.628796
柳树,4.923077,0.271746
露宿,3.884615,0.765607
马路,4.653846,0.561591
矛盾,2.038462,0.870897
媒体,3.653846,0.977438
蒙福,1.8823530000000002,0.781213
妙法,1.8499999999999996,0.812728
年幼,3.769231,0.651625
牛犊,4.307692,0.735893
排列,3.0,1.131371
聘礼,3.961538,0.823688
其中,2.181818,0.732664
前行,3.384615,1.168826
前脚,3.826087,0.886883
枪决,4.038462,0.870897
屈服,2.615385,1.022817
雀跃,2.653846,1.23101
舢板,4.26087,1.053884
上级,3.846154,1.084152
施主,3.576923,1.101747
时代,2.56,1.121011
实验,3.653846,0.977438
事变,2.64,1.18603
是否,2.5,1.063219
树立,2.384615,1.061204
天使,2.48,1.32665
挑剔,2.538462,1.066987
调剂,2.28,0.842615
投缘,2.269231,1.250846
脱险,2.692308,1.192283
妄想,1.92,1.077033
物质,3.08,1.382027
洗劫,3.307692,1.123182
戏曲,4.384615,0.697247
限定,2.56,1.157584
歇息,3.538462,0.947872
压榨,2.769231,1.274604
夜市,4.461538,0.581774
仪容,3.538462,1.103839
倚赖,2.4,1.080123
意义,1.92,1.15181
隐蔽,2.961538,1.112862
隐瞒,2.692308,1.225373
影印,3.708333,1.197068
邮件,4.5,0.648074
预约,3.615385,1.09825
缘分,2.038462,1.21592
越野,3.538462,1.028816
赞同,3.115385,0.90893
早期,2.807692,1.132051
造谣,2.730769,1.218448
战略,2.461538,1.363254
招兵,3.4,1.190238
照料,3.192308,0.980581
正面,3.0,1.290994
纸质,4.5600000000000005,0.506623
致电,3.730769,0.961569
珠宝,4.653846,0.561591
竹竿,4.846154,0.367946
主见,2.384615,1.09825
转化,2.083333,0.775532
转换,2.541667,0.977093
滋味,2.615385,1.061204
走动,3.769231,0.764601
醉汉,4.384615,0.852147
把手,3.884615,1.275207
半天,3.230769,1.069867
报名,3.884615,0.863802
必要,2.75,1.293798
兵器,4.192308,0.633671
采矿,4.2692309999999996,0.827415
超越,2.153846,0.880559
丑话,2.48,0.87178
出勤,3.653846,0.79711
淳朴,2.5,1.272792
慈悲,2.24,1.2
刺探,2.48,1.228821
促销,3.538462,0.989172
搭讪,3.346154,1.16421
达成,2.76,1.16476
大概,2.08,0.953939
胆小,2.807692,0.980581
雕像,4.115385,0.863802
冻结,2.791667,1.318074
蹲伏,3.368421,1.256562
发髻,4.2307690000000004,0.992278
伐木,4.2692309999999996,0.91903
肥壮,3.807692,1.096147
废气,3.6,1.118034
蜂拥,2.84,0.986577
逢迎,2.28,1.137248
腐烂,3.423077,1.137474
妇孺,4.115385,0.863802
改良,2.615385,0.803837
高楼,4.153846,0.967153
各式,2.391304,0.988071
苟活,1.8076920000000003,0.749359
乖巧,2.692308,1.086986
关闭,3.88,0.927362
瑰丽,2.4,1.258306
贵人,3.076923,1.197433
耗尽,2.692308,1.192283
话剧,4.038462,0.773603
坏死,3.08,1.22202
荒凉,3.115385,1.070586
回合,2.958333,0.999094
继续,2.56,1.121011
加速,3.230769,1.069867
奸商,3.5,1.30384
经营,2.769231,1.106623
净水,3.846154,0.92487
聚焦,2.615385,0.982931
均匀,2.923077,0.97665
开导,2.192308,0.980581
靠近,3.28,0.842615
扣杀,3.478261,0.994053
辣椒,4.846154,0.367946
浪花,4.5,0.860233
怜悯,2.461538,1.028816
联手,3.038462,0.958364
灵魂,1.7692310000000004,1.210213
漏水,4.076923,0.89098
绿化,3.8,1.040833
漫长,2.28,1.137248
忙乱,2.64,1.18603
磨坊,3.92,1.411855
农场,4.576923,0.503831
喷漆,4.307692,0.617688
烹饪,4.307692,0.788377
皮具,4.4399999999999995,0.583095
脾胃,4.307692,0.788377
平稳,2.730769,1.115623
铺路,4.076923,0.744208
其间,1.9000000000000004,1.020836
丘陵,4.2307690000000004,0.951113
权利,2.615385,1.267341
绕道,3.423077,1.064822
日裔,3.782609,1.277658
溶化,3.423077,0.902134
伞兵,4.4399999999999995,1.044031
上诉,3.615385,1.022817
史料,3.4,1.290994
始祖,2.961538,1.341067
顺眼,2.423077,1.172112
说明,3.076923,1.262476
死结,2.826087,1.23038
